,RN,RY,DN,DY,total
gains,0.0,0.00561797752809,0.0103092783505,0.0,5.0
stemmed,0.0,0.00280898876404,0.00343642611684,0.0,2.0
2.billion,0.0,0.00842696629213,0.0,0.0,3.0
located,0.0,0.0196629213483,0.00687285223368,0.0,9.0
reestablish,0.0,0.00280898876404,0.00343642611684,0.0,2.0
ronald,0.0,0.00280898876404,0.0103092783505,0.0,4.0
advocated,0.0,0.00842696629213,0.0,0.0,3.0
advocates,0.0,0.00280898876404,0.020618556701,0.0,7.0
software,0.0,0.0140449438202,0.0,0.0,5.0
including,0.0,0.0814606741573,0.120274914089,0.0227272727273,65.0
exclusion,0.0,0.00280898876404,0.00343642611684,0.0,2.0
auto,0.0,0.00561797752809,0.0,0.0,2.0
documented,0.0,0.00842696629213,0.0137457044674,0.0,7.0
literacy,0.0,0.00280898876404,0.0171821305842,0.0,6.0
university,0.0,0.00561797752809,0.0652920962199,0.0,21.0
stateslt,0.0,0.00561797752809,0.0,0.0,2.0
seniors,0.0,0.00280898876404,0.00343642611684,0.0,2.0
constitute,0.0,0.00280898876404,0.0103092783505,0.0,4.0
margins,0.0,0.00280898876404,0.00343642611684,0.0,2.0
undemocratic,0.0,0.00561797752809,0.0,0.0,2.0
remiss,0.0,0.00280898876404,0.00343642611684,0.0,2.0
delegates,0.0,0.00842696629213,0.0,0.0,3.0
attending,0.0,0.00561797752809,0.0,0.0,2.0
completely,0.0,0.0140449438202,0.0171821305842,0.0227272727273,11.0
h.as,0.0,0.0112359550562,0.0240549828179,0.0,11.0
progranot,0.0,0.00561797752809,0.00343642611684,0.0,3.0
determining,0.0,0.00842696629213,0.0137457044674,0.0,7.0
route,0.0,0.00561797752809,0.00343642611684,0.0,3.0
diminished,0.0,0.00842696629213,0.00343642611684,0.0,4.0
59,0.0,0.00561797752809,0.0,0.0,2.0
powerful,0.0,0.00561797752809,0.00343642611684,0.0,3.0
precisely,0.0,0.00280898876404,0.0103092783505,0.0,4.0
quality,0.0,0.0758426966292,0.161512027491,0.0,74.0
systein,0.0,0.00280898876404,0.00343642611684,0.0,2.0
bears,0.0,0.00280898876404,0.00687285223368,0.0,3.0
revealed,0.0,0.00280898876404,0.00687285223368,0.0,3.0
adopted,0.0,0.0280898876404,0.0721649484536,0.0227272727273,32.0
attack,0.0,0.0477528089888,0.0446735395189,0.0,30.0
final,0.0,0.0112359550562,0.113402061856,0.0,37.0
lists,0.0,0.0140449438202,0.00343642611684,0.0227272727273,7.0
manipulation,0.0,0.0561797752809,0.0721649484536,0.0,41.0
overwhelming,0.0,0.00842696629213,0.0274914089347,0.0,11.0
well-established,0.0,0.00561797752809,0.0,0.0,2.0
submitted,0.0,0.00842696629213,0.00687285223368,0.0,5.0
defense,0.0,0.0112359550562,0.0515463917526,0.0227272727273,20.0
referral,0.0,0.00280898876404,0.0103092783505,0.0,4.0
distinguished,0.0,0.0786516853933,0.103092783505,0.0454545454545,60.0
exhibit,0.0,0.00842696629213,0.0,0.0,3.0
enforced,0.0,0.00842696629213,0.0103092783505,0.0,6.0
assurances,0.0,0.00280898876404,0.00343642611684,0.0227272727273,3.0
screw,0.0,0.00561797752809,0.0,0.0,2.0
pursued,0.0,0.00280898876404,0.00687285223368,0.0,3.0
able,0.0,0.0758426966292,0.161512027491,0.227272727273,84.0
aftermarket,0.0,0.00842696629213,0.0,0.0,3.0
purchasing,0.0,0.00842696629213,0.00343642611684,0.0,4.0
instance,0.0,0.0112359550562,0.0309278350515,0.0,13.0
declined,0.0,0.00280898876404,0.0103092783505,0.0,4.0
intentions,0.0,0.00280898876404,0.0103092783505,0.0,4.0
montana,0.0,0.00842696629213,0.0,0.0,3.0
connected,0.0,0.00280898876404,0.0103092783505,0.0,4.0
expired,0.0,0.00280898876404,0.00343642611684,0.0,2.0
proceedings,0.0,0.00561797752809,0.0309278350515,0.0,11.0
talk,0.0,0.0533707865169,0.0756013745704,0.0454545454545,43.0
violation,0.0,0.0252808988764,0.0687285223368,0.0,29.0
well-being,0.0,0.00842696629213,0.0103092783505,0.0,6.0
soldiers,0.0,0.00280898876404,0.00687285223368,0.0227272727273,4.0
partners,0.0,0.0168539325843,0.0171821305842,0.0,11.0
earned,0.0,0.00561797752809,0.0103092783505,0.0,5.0
employer,0.0,0.00280898876404,0.0240549828179,0.0,8.0
ayes,0.0,0.00561797752809,0.0,0.0,2.0
employee,0.0,0.0112359550562,0.00687285223368,0.0,6.0
achieve,0.0,0.00842696629213,0.0343642611684,0.0227272727273,14.0
michigan,0.0,0.0898876404494,0.0412371134021,0.0681818181818,47.0
legitimate,0.0,0.0112359550562,0.0412371134021,0.0454545454545,18.0
endless,0.0,0.00842696629213,0.0,0.0,3.0
processes,0.0,0.0140449438202,0.00687285223368,0.0,7.0
course,0.0,0.0533707865169,0.0274914089347,0.0,27.0
contain,0.0,0.00280898876404,0.0137457044674,0.0,5.0
operates,0.0,0.00280898876404,0.0103092783505,0.0,4.0
computer,0.0,0.00280898876404,0.0137457044674,0.0,5.0
humane,0.0,0.00842696629213,0.00343642611684,0.0454545454545,6.0
correctly,0.0,0.0112359550562,0.0,0.0,4.0
allotted,0.0,0.00280898876404,0.00343642611684,0.0,2.0
tens,0.0,0.00561797752809,0.0240549828179,0.0,9.0
comparable,0.0,0.00280898876404,0.0137457044674,0.0,5.0
sole,0.0,0.00280898876404,0.00687285223368,0.0,3.0
sorely,0.0,0.00561797752809,0.0,0.0227272727273,3.0
importance,0.0,0.0280898876404,0.0515463917526,0.0,25.0
interfere,0.0,0.00280898876404,0.00343642611684,0.0,2.0
key,0.0,0.0365168539326,0.0652920962199,0.0,32.0
approval,0.0,0.00280898876404,0.0171821305842,0.0,6.0
precious,0.0,0.0112359550562,0.00687285223368,0.0227272727273,7.0
monitor,0.0,0.0112359550562,0.0103092783505,0.0,7.0
paraphrasing,0.0,0.00561797752809,0.0,0.0,2.0
prograit,0.0,0.00280898876404,0.0103092783505,0.0,4.0
at-risk,0.0,0.00842696629213,0.0343642611684,0.0,13.0
prograin,0.0,0.0140449438202,0.0171821305842,0.0227272727273,11.0
jersey,0.0,0.0308988764045,0.0515463917526,0.113636363636,31.0
preparedness,0.0,0.00280898876404,0.00343642611684,0.0,2.0
congresses,0.0,0.00561797752809,0.0,0.0,2.0
maximize,0.0,0.00280898876404,0.0,0.0227272727273,2.0
discrimination,0.0,0.0112359550562,0.618556701031,0.227272727273,194.0
conservancy,0.0,0.00280898876404,0.0,0.0227272727273,2.0
treat,0.0,0.00280898876404,0.00687285223368,0.0,3.0
controlled,0.0,0.0224719101124,0.0,0.0,8.0
smoking,0.0,0.00280898876404,0.0137457044674,0.0,5.0
intimidate,0.0,0.00280898876404,0.00343642611684,0.0,2.0
petition,0.0,0.00842696629213,0.00343642611684,0.0,4.0
instantly,0.0,0.00842696629213,0.0,0.0,3.0
resident,0.0,0.0112359550562,0.00343642611684,0.0,5.0
ink,0.0,0.00280898876404,0.00687285223368,0.0,3.0
examined,0.0,0.00280898876404,0.00343642611684,0.0,2.0
campus,0.0,0.00842696629213,0.0,0.0,3.0
parts,0.0,0.0224719101124,0.0137457044674,0.0,12.0
northwest,0.0,0.00561797752809,0.0,0.0,2.0
incumbent,0.0,0.00280898876404,0.00343642611684,0.0,2.0
discouraged,0.0,0.00842696629213,0.0,0.0,3.0
steals,0.0,0.00561797752809,0.0,0.0,2.0
destruction,0.0,0.00561797752809,0.0137457044674,0.0,6.0
compendium,0.0,0.00561797752809,0.0,0.0,2.0
reflection,0.0,0.00561797752809,0.00343642611684,0.0,3.0
variety,0.0,0.0140449438202,0.00687285223368,0.0,7.0
restore,0.0,0.0168539325843,0.0446735395189,0.0,19.0
claiming,0.0,0.0140449438202,0.00687285223368,0.0,7.0
accurate,0.0,0.00280898876404,0.0103092783505,0.0,4.0
sources,0.0,0.0112359550562,0.00343642611684,0.0227272727273,6.0
coordination,0.0,0.0196629213483,0.0137457044674,0.0,11.0
headed,0.0,0.00561797752809,0.00687285223368,0.0,4.0
deposits,0.0,0.00561797752809,0.00687285223368,0.0,4.0
h.contains,0.0,0.00280898876404,0.00687285223368,0.0,3.0
extends,0.0,0.00280898876404,0.00343642611684,0.0,2.0
warrant,0.0,0.00842696629213,0.00687285223368,0.0,5.0
utah,0.0,0.0196629213483,0.020618556701,0.0227272727273,14.0
historic,0.0,0.0168539325843,0.0103092783505,0.0,9.0
burden,0.0,0.0168539325843,0.0240549828179,0.0227272727273,14.0
loss,0.0,0.0252808988764,0.020618556701,0.0,15.0
lincoln,0.0,0.00842696629213,0.00343642611684,0.0,4.0
necessary,0.0,0.0786516853933,0.085910652921,0.0227272727273,54.0
sizes,0.0,0.00280898876404,0.00343642611684,0.0,2.0
payments,0.0,0.0112359550562,0.00687285223368,0.0,6.0
lose,0.0,0.0393258426966,0.0549828178694,0.0227272727273,31.0
page,0.0,0.00561797752809,0.00687285223368,0.0,4.0
backlog,0.0,0.00842696629213,0.00343642611684,0.0227272727273,5.0
msjackson-lee,0.0,0.00280898876404,0.00343642611684,0.0,2.0
library,0.0,0.0252808988764,0.0103092783505,0.181818181818,20.0
repeat,0.0,0.00842696629213,0.0137457044674,0.0227272727273,8.0
cleveland,0.0,0.00280898876404,0.00343642611684,0.0,2.0
competitor,0.0,0.00280898876404,0.00343642611684,0.0,2.0
demonstrates,0.0,0.00280898876404,0.0103092783505,0.0227272727273,5.0
delaware,0.0,0.0449438202247,0.0240549828179,0.0,23.0
rewarding,0.0,0.00842696629213,0.0,0.0,3.0
sponsoring,0.0,0.00280898876404,0.00343642611684,0.0,2.0
filers,0.0,0.00561797752809,0.0,0.0,2.0
firand,0.0,0.00280898876404,0.00343642611684,0.0,2.0
reaching,0.0,0.0140449438202,0.00343642611684,0.0,6.0
monetary,0.0,0.0140449438202,0.0137457044674,0.0,9.0
expansion,0.0,0.0168539325843,0.0103092783505,0.0,9.0
prohibited,0.0,0.00280898876404,0.0137457044674,0.0,5.0
h.legislation,0.0,0.00280898876404,0.00343642611684,0.0,2.0
mechanisto,0.0,0.00561797752809,0.00343642611684,0.0,3.0
freedom,0.0,0.0252808988764,0.0549828178694,0.159090909091,32.0
litigating,0.0,0.00280898876404,0.00343642611684,0.0,2.0
recognized,0.0,0.0308988764045,0.0274914089347,0.0227272727273,20.0
recognizes,0.0,0.00842696629213,0.00687285223368,0.0,5.0
eloquently,0.0,0.00280898876404,0.00343642611684,0.0,2.0
equally,0.0,0.0168539325843,0.0309278350515,0.0,15.0
previously,0.0,0.0112359550562,0.00343642611684,0.0,5.0
h.,0.0,0.00842696629213,0.00687285223368,0.0,5.0
finalizing,0.0,0.00561797752809,0.0,0.0,2.0
managing,0.0,0.0140449438202,0.0103092783505,0.0,8.0
utility,0.0,0.00561797752809,0.0,0.0,2.0
mississippi,0.0,0.0112359550562,0.0171821305842,0.0,9.0
additional,0.0,0.0589887640449,0.106529209622,0.0909090909091,56.0
crushing,0.0,0.00280898876404,0.00343642611684,0.0,2.0
agrees,0.0,0.00280898876404,0.00343642611684,0.0,2.0
administrators,0.0,0.00842696629213,0.00687285223368,0.0,5.0
neutral,0.0,0.00280898876404,0.00343642611684,0.0,2.0
gain,0.0,0.00561797752809,0.0240549828179,0.0227272727273,10.0
highest,0.0,0.00280898876404,0.0171821305842,0.0227272727273,7.0
signed,0.0,0.0421348314607,0.0481099656357,0.0227272727273,30.0
stories,0.0,0.0112359550562,0.0171821305842,0.0,9.0
piece,0.0,0.0589887640449,0.020618556701,0.0,27.0
strengthens,0.0,0.00842696629213,0.0137457044674,0.0,7.0
diligently,0.0,0.00280898876404,0.00687285223368,0.0,3.0
marketplace,0.0,0.0196629213483,0.0,0.0,7.0
universal,0.0,0.00280898876404,0.00687285223368,0.0,3.0
education,0.0,0.13202247191,0.494845360825,0.204545454545,200.0
worse,0.0,0.0140449438202,0.0481099656357,0.0454545454545,21.0
diego,0.0,0.0112359550562,0.0103092783505,0.0227272727273,8.0
functions,0.0,0.00561797752809,0.0240549828179,0.0,9.0
'provision,0.0,0.00280898876404,0.00687285223368,0.0,3.0
stay,0.0,0.0196629213483,0.0137457044674,0.0,11.0
additionally,0.0,0.0196629213483,0.0309278350515,0.0,16.0
lives,0.0,0.0337078651685,0.0515463917526,0.0454545454545,29.0
secondly,0.0,0.0112359550562,0.0137457044674,0.0,8.0
asian,0.0,0.00561797752809,0.00343642611684,0.0,3.0
whose,0.0,0.0224719101124,0.0618556701031,0.0,26.0
disability,0.0,0.00842696629213,0.00687285223368,0.0,5.0
seriously,0.0,0.0112359550562,0.0274914089347,0.0,12.0
protections,0.0,0.0337078651685,0.395189003436,0.0,127.0
teaching,0.0,0.0112359550562,0.020618556701,0.0,10.0
sorry,0.0,0.00842696629213,0.0103092783505,0.0,6.0
updated,0.0,0.00561797752809,0.0,0.0,2.0
promulgated,0.0,0.00280898876404,0.00687285223368,0.0,3.0
rescue,0.0,0.00842696629213,0.0,0.0,3.0
misunderstanding,0.0,0.00561797752809,0.0,0.0,2.0
georgia,0.0,0.0196629213483,0.020618556701,0.0227272727273,14.0
govern,0.0,0.00561797752809,0.00343642611684,0.0,3.0
vast,0.0,0.0140449438202,0.0103092783505,0.0681818181818,11.0
enhance,0.0,0.0112359550562,0.0103092783505,0.0,7.0
likely,0.0,0.0224719101124,0.0824742268041,0.0,32.0
implemented,0.0,0.00561797752809,0.0103092783505,0.0,5.0
integrity,0.0,0.0140449438202,0.0481099656357,0.0227272727273,20.0
tirelessly,0.0,0.00280898876404,0.00687285223368,0.0,3.0
tips,0.0,0.00280898876404,0.00343642611684,0.0,2.0
evolving,0.0,0.00561797752809,0.0,0.0,2.0
men,0.0,0.0112359550562,0.0274914089347,0.0227272727273,13.0
met,0.0,0.0112359550562,0.0103092783505,0.0,7.0
inner-city,0.0,0.00280898876404,0.00343642611684,0.0,2.0
governing,0.0,0.0112359550562,0.0103092783505,0.0,7.0
active,0.0,0.0140449438202,0.0137457044674,0.0,9.0
dry,0.0,0.00842696629213,0.0,0.0,3.0
expedited,0.0,0.0337078651685,0.0274914089347,0.0,20.0
credit,0.0,0.0112359550562,0.0,0.0,4.0
adopting,0.0,0.00280898876404,0.0103092783505,0.0,4.0
fantastic,0.0,0.00561797752809,0.0,0.0,2.0
campaign,0.0,0.00561797752809,0.0274914089347,0.0227272727273,11.0
reagan,0.0,0.00561797752809,0.0103092783505,0.0,5.0
county,0.0,0.0421348314607,0.0446735395189,0.0,28.0
specifics,0.0,0.00280898876404,0.00343642611684,0.0,2.0
circumvent,0.0,0.00280898876404,0.0137457044674,0.0,5.0
army,0.0,0.00280898876404,0.00343642611684,0.0,2.0
recommend,0.0,0.0112359550562,0.0103092783505,0.0,7.0
survive,0.0,0.0112359550562,0.0171821305842,0.0,9.0
tell,0.0,0.0842696629213,0.109965635739,0.0227272727273,63.0
supporters,0.0,0.0112359550562,0.0240549828179,0.0,11.0
warn,0.0,0.00280898876404,0.00343642611684,0.0,2.0
disruption,0.0,0.00561797752809,0.0,0.0,2.0
adult,0.0,0.00561797752809,0.0,0.0,2.0
actlt,0.0,0.00561797752809,0.0,0.0,2.0
room,0.0,0.00280898876404,0.0240549828179,0.0227272727273,9.0
roof,0.0,0.00561797752809,0.0,0.0,2.0
honey,0.0,0.0112359550562,0.0,0.0,4.0
anguish,0.0,0.00280898876404,0.00343642611684,0.0,2.0
ethnicity,0.0,0.00280898876404,0.00687285223368,0.0,3.0
answer,0.0,0.0140449438202,0.0343642611684,0.0909090909091,19.0
rahall-whitfield,0.0,0.00280898876404,0.00343642611684,0.0227272727273,3.0
minority,0.0,0.0786516853933,0.123711340206,0.0,64.0
replacing,0.0,0.00280898876404,0.0137457044674,0.0,5.0
attempt,0.0,0.0140449438202,0.0962199312715,0.0,33.0
maintain,0.0,0.0421348314607,0.0481099656357,0.0681818181818,32.0
operate,0.0,0.0168539325843,0.0481099656357,0.0,20.0
operations,0.0,0.0449438202247,0.0274914089347,0.0,24.0
responsive,0.0,0.00842696629213,0.00343642611684,0.0,4.0
10.5,0.0,0.00280898876404,0.00343642611684,0.0,2.0
personal,0.0,0.0674157303371,0.0446735395189,0.0681818181818,40.0
better,0.0,0.0870786516854,0.134020618557,0.113636363636,75.0
differently,0.0,0.00561797752809,0.0,0.0,2.0
rhetoric,0.0,0.0112359550562,0.0171821305842,0.0454545454545,11.0
'on,0.0,0.0280898876404,0.0652920962199,0.0454545454545,31.0
wage,0.0,0.00280898876404,0.00687285223368,0.0,3.0
went,0.0,0.0365168539326,0.0274914089347,0.0,21.0
mandates,0.0,0.00280898876404,0.00687285223368,0.0,3.0
principles,0.0,0.0140449438202,0.0309278350515,0.0,14.0
trading,0.0,0.0365168539326,0.020618556701,0.0,19.0
lawyers,0.0,0.0561797752809,0.0378006872852,0.0,31.0
quantify,0.0,0.00561797752809,0.0,0.0,2.0
crucial,0.0,0.0112359550562,0.0240549828179,0.0,11.0
content,0.0,0.00561797752809,0.0171821305842,0.0,7.0
revolving,0.0,0.0112359550562,0.0274914089347,0.0,12.0
turning,0.0,0.00280898876404,0.00343642611684,0.0,2.0
recompetition,0.0,0.00280898876404,0.0171821305842,0.0,6.0
aisle,0.0,0.0589887640449,0.109965635739,0.0454545454545,55.0
logging,0.0,0.0140449438202,0.0,0.0,5.0
impede,0.0,0.00280898876404,0.0240549828179,0.0,8.0
grade,0.0,0.0168539325843,0.0137457044674,0.0,10.0
thereof,0.0,0.00280898876404,0.00343642611684,0.0,2.0
pragmatic,0.0,0.00280898876404,0.00343642611684,0.0,2.0
circuthat,0.0,0.00561797752809,0.0,0.0,2.0
-to,0.0,0.00280898876404,0.0137457044674,0.0,5.0
stifled,0.0,0.00561797752809,0.0,0.0,2.0
somewhat,0.0,0.00561797752809,0.00343642611684,0.0,3.0
begins,0.0,0.00561797752809,0.00687285223368,0.0,4.0
distance,0.0,0.00280898876404,0.00343642611684,0.0,2.0
affront,0.0,0.00561797752809,0.00687285223368,0.0,4.0
preparation,0.0,0.0112359550562,0.00687285223368,0.0,6.0
prograthat,0.0,0.0168539325843,0.0343642611684,0.0227272727273,17.0
enables,0.0,0.00280898876404,0.00343642611684,0.0,2.0
modern,0.0,0.00561797752809,0.00687285223368,0.0,4.0
emphasizing,0.0,0.00561797752809,0.00343642611684,0.0,3.0
seen,0.0,0.0252808988764,0.0687285223368,0.0227272727273,30.0
seek,0.0,0.0168539325843,0.0343642611684,0.0454545454545,18.0
daughter,0.0,0.00561797752809,0.0,0.0,2.0
regular,0.0,0.00842696629213,0.0240549828179,0.0,10.0
mitigate,0.0,0.00280898876404,0.00343642611684,0.0,2.0
medical,0.0,0.0196629213483,0.0240549828179,0.0227272727273,15.0
competitors,0.0,0.00561797752809,0.0103092783505,0.0,5.0
points,0.0,0.0337078651685,0.0309278350515,0.0,21.0
consumer,0.0,0.00561797752809,0.0137457044674,0.0,6.0
amending,0.0,0.00842696629213,0.0137457044674,0.0,7.0
visitor,0.0,0.00842696629213,0.0,0.0,3.0
ending,0.0,0.0112359550562,0.00343642611684,0.0,5.0
attempts,0.0,0.00842696629213,0.0481099656357,0.0,17.0
nevada,0.0,0.0252808988764,0.00687285223368,0.0,11.0
judges,0.0,0.0196629213483,0.103092783505,0.0,37.0
explain,0.0,0.00561797752809,0.0137457044674,0.0,6.0
folks,0.0,0.0168539325843,0.0103092783505,0.0,9.0
exports,0.0,0.0196629213483,0.00343642611684,0.0,8.0
109th,0.0,0.00280898876404,0.00343642611684,0.0,2.0
stop,0.0,0.0393258426966,0.0446735395189,0.0454545454545,29.0
coast,0.0,0.00842696629213,0.0,0.0454545454545,5.0
comply,0.0,0.00842696629213,0.0103092783505,0.0454545454545,8.0
bar,0.0,0.0168539325843,0.0515463917526,0.0,21.0
bay,0.0,0.00280898876404,0.0,0.0227272727273,2.0
bad,0.0,0.0224719101124,0.0996563573883,0.0909090909091,41.0
framers,0.0,0.00842696629213,0.00343642611684,0.0,4.0
ban,0.0,0.00280898876404,0.0137457044674,0.0227272727273,6.0
attest,0.0,0.00280898876404,0.00343642611684,0.0,2.0
questions,0.0,0.0140449438202,0.0618556701031,0.0454545454545,25.0
reference,0.0,0.00561797752809,0.0137457044674,0.0227272727273,7.0
testing,0.0,0.00561797752809,0.0378006872852,0.0,13.0
decided,0.0,0.0224719101124,0.0412371134021,0.0227272727273,21.0
subject,0.0,0.064606741573,0.0446735395189,0.0227272727273,37.0
inappropriate,0.0,0.00280898876404,0.00343642611684,0.0227272727273,3.0
artificial,0.0,0.00561797752809,0.0,0.0,2.0
omb,0.0,0.0112359550562,0.0171821305842,0.0909090909091,13.0
restricting,0.0,0.00561797752809,0.00687285223368,0.0227272727273,5.0
modeling,0.0,0.00842696629213,0.0,0.0,3.0
picking,0.0,0.00280898876404,0.00343642611684,0.0,2.0
suggested,0.0,0.0252808988764,0.020618556701,0.0,15.0
exemplary,0.0,0.00280898876404,0.00343642611684,0.0,2.0
initiative,0.0,0.0112359550562,0.0343642611684,0.0,14.0
third-country,0.0,0.00842696629213,0.0,0.0,3.0
springs,0.0,0.00280898876404,0.00343642611684,0.0,2.0
administrations,0.0,0.00280898876404,0.00687285223368,0.0,3.0
san,0.0,0.0140449438202,0.0137457044674,0.0227272727273,10.0
asks,0.0,0.00561797752809,0.00687285223368,0.0,4.0
basis,0.0,0.0674157303371,0.137457044674,0.0227272727273,65.0
tiny,0.0,0.00842696629213,0.00343642611684,0.0,4.0
commission,0.0,0.0393258426966,0.0274914089347,0.0,22.0
trigger,0.0,0.00842696629213,0.00687285223368,0.0,5.0
detrimental,0.0,0.00280898876404,0.00687285223368,0.0,3.0
basic,0.0,0.0168539325843,0.0412371134021,0.0227272727273,19.0
entered,0.0,0.00842696629213,0.00687285223368,0.0,5.0
personally,0.0,0.0168539325843,0.0103092783505,0.0,9.0
aviation,0.0,0.00561797752809,0.0,0.0,2.0
illiteracy,0.0,0.00280898876404,0.00343642611684,0.0,2.0
mustangs,0.0,0.0196629213483,0.0,0.0,7.0
economies,0.0,0.0308988764045,0.0446735395189,0.0227272727273,25.0
ugly,0.0,0.00280898876404,0.00687285223368,0.0227272727273,4.0
near,0.0,0.00561797752809,0.00687285223368,0.0,4.0
suppose,0.0,0.00561797752809,0.00343642611684,0.0,3.0
employees,0.0,0.0421348314607,0.109965635739,0.0681818181818,50.0
seven,0.0,0.00842696629213,0.00343642611684,0.0227272727273,5.0
defeated,0.0,0.0140449438202,0.0240549828179,0.0227272727273,13.0
cani,0.0,0.0252808988764,0.0,0.0,9.0
ii,0.0,0.00842696629213,0.020618556701,0.0,9.0
il,0.0,0.00842696629213,0.00343642611684,0.0,4.0
id,0.0,0.00280898876404,0.00687285223368,0.0,3.0
grown,0.0,0.00561797752809,0.0137457044674,0.0,6.0
contaminate,0.0,0.00280898876404,0.0,0.0227272727273,2.0
reauthorizing,0.0,0.00280898876404,0.0137457044674,0.0,5.0
meets,0.0,0.00842696629213,0.00687285223368,0.0,5.0
advocate,0.0,0.0196629213483,0.0240549828179,0.0,14.0
governors,0.0,0.00561797752809,0.00343642611684,0.0,3.0
sacramento,0.0,0.00280898876404,0.00687285223368,0.0,3.0
declaring,0.0,0.00561797752809,0.0103092783505,0.0,5.0
opportunity,0.0,0.123595505618,0.199312714777,0.0227272727273,103.0
failing,0.0,0.00842696629213,0.020618556701,0.0,9.0
materials,0.0,0.00842696629213,0.00687285223368,0.0227272727273,6.0
unfair,0.0,0.0758426966292,0.0927835051546,0.0,54.0
assigned,0.0,0.00561797752809,0.00343642611684,0.0,3.0
identify,0.0,0.00842696629213,0.0137457044674,0.0,7.0
human,0.0,0.0168539325843,0.113402061856,0.0454545454545,41.0
facts,0.0,0.0196629213483,0.0309278350515,0.0,16.0
buyers,0.0,0.00842696629213,0.0,0.0,3.0
candidate,0.0,0.0196629213483,0.00343642611684,0.0,8.0
victito,0.0,0.00280898876404,0.00343642611684,0.0,2.0
save,0.0,0.0224719101124,0.0171821305842,0.0681818181818,16.0
designate,0.0,0.00280898876404,0.00687285223368,0.0,3.0
cost-of-living,0.0,0.00842696629213,0.00687285223368,0.0,5.0
unnecessary,0.0,0.0308988764045,0.0549828178694,0.0,27.0
dead,0.0,0.00280898876404,0.0103092783505,0.0,4.0
36,0.0,0.00280898876404,0.00343642611684,0.0,2.0
dear,0.0,0.00561797752809,0.106529209622,0.0,33.0
short-term,0.0,0.00561797752809,0.00687285223368,0.0,4.0
ignore,0.0,0.0168539325843,0.00343642611684,0.0,7.0
investigations,0.0,0.00561797752809,0.0,0.0,2.0
bury,0.0,0.00561797752809,0.0,0.0,2.0
empowerment,0.0,0.0168539325843,0.0,0.0,6.0
afternoon,0.0,0.00561797752809,0.00687285223368,0.0,4.0
'in,0.0,0.00280898876404,0.00343642611684,0.0,2.0
intellectual,0.0,0.0505617977528,0.0171821305842,0.0,23.0
chooses,0.0,0.00280898876404,0.0103092783505,0.0,4.0
shippers,0.0,0.0140449438202,0.0,0.0,5.0
lieu,0.0,0.00842696629213,0.0,0.0,3.0
initial,0.0,0.00280898876404,0.00687285223368,0.0,3.0
starve,0.0,0.00561797752809,0.0,0.0,2.0
clinics,0.0,0.00280898876404,0.0,0.0227272727273,2.0
ford,0.0,0.0112359550562,0.0,0.0,4.0
failure,0.0,0.00280898876404,0.0137457044674,0.0,5.0
surrender,0.0,0.00561797752809,0.0,0.0,2.0
fort,0.0,0.0112359550562,0.00343642611684,0.0,5.0
builds,0.0,0.00280898876404,0.00343642611684,0.0,2.0
prevents,0.0,0.0168539325843,0.0103092783505,0.0,9.0
economic,0.0,0.0421348314607,0.0549828178694,0.0,31.0
verbiage,0.0,0.00561797752809,0.0,0.0,2.0
plaintiffs,0.0,0.0112359550562,0.0446735395189,0.0,17.0
stages,0.0,0.00280898876404,0.00343642611684,0.0,2.0
abusing,0.0,0.00561797752809,0.00687285223368,0.0,4.0
covers,0.0,0.00561797752809,0.0,0.0,2.0
adversely,0.0,0.00280898876404,0.00343642611684,0.0,2.0
discriminate,0.0,0.00561797752809,0.250859106529,0.0454545454545,77.0
agreeing,0.0,0.00561797752809,0.00343642611684,0.0,3.0
generally,0.0,0.00561797752809,0.020618556701,0.0,8.0
felt,0.0,0.0168539325843,0.00343642611684,0.0,7.0
utilities,0.0,0.00561797752809,0.00687285223368,0.0227272727273,5.0
parenthood,0.0,0.00280898876404,0.00343642611684,0.0,2.0
fell,0.0,0.00280898876404,0.0103092783505,0.0,4.0
exported,0.0,0.00561797752809,0.0,0.0,2.0
authorities,0.0,0.00280898876404,0.00343642611684,0.0227272727273,3.0
transfers,0.0,0.00280898876404,0.00687285223368,0.0,3.0
hoskins,0.0,0.00561797752809,0.0,0.0,2.0
died,0.0,0.00561797752809,0.0,0.0,2.0
restores,0.0,0.00280898876404,0.00343642611684,0.0,2.0
daily,0.0,0.0112359550562,0.00343642611684,0.0,5.0
teeth,0.0,0.00561797752809,0.0137457044674,0.0,6.0
profits,0.0,0.00280898876404,0.0137457044674,0.0,5.0
overdue,0.0,0.00280898876404,0.00687285223368,0.0,3.0
customary,0.0,0.0140449438202,0.00687285223368,0.0,7.0
manager,0.0,0.0252808988764,0.0240549828179,0.0227272727273,17.0
milc,0.0,0.00842696629213,0.0,0.0,3.0
hijacked,0.0,0.00561797752809,0.00343642611684,0.0,3.0
depend,0.0,0.00280898876404,0.00343642611684,0.0,2.0
father,0.0,0.00842696629213,0.00343642611684,0.0227272727273,5.0
iraqi,0.0,0.00280898876404,0.00343642611684,0.0,2.0
finally,0.0,0.0477528089888,0.0515463917526,0.0,32.0
supplemental,0.0,0.0140449438202,0.0274914089347,0.0,13.0
suffered,0.0,0.00280898876404,0.0103092783505,0.0,4.0
innovation,0.0,0.0140449438202,0.00343642611684,0.0,6.0
prograwere,0.0,0.00280898876404,0.00343642611684,0.0,2.0
